ts,node,label,net_rx_bytes_rate,net_tx_bytes_rate,net_rx_pkts_rate,net_tx_pkts_rate,nebula_mbps,conn_rate,active_peers,relay_ratio,relay_bytes_rate,cot_switches_rate,cot_latency_avg_ms,policy_event_rate,attest_rate,proto_violation_rate,error_rate,cpu_util_pct,mem_used_pct,open_fds,load1
1750028835,nodeA,portscan,1388316.5850128708,633303.4213378635,61982.36557713721,21459.098518676565,9.706154638953015,0.0,45.599999999999994,0.3603017299686507,500212.86732430663,2.2120434603189465,33.58778150589691,0.0,0.0,120.0,0.0,36.78251161686176,48.54444439736182,254.0,1.310399493768951
1750028836,nodeA,portscan,1376541.1738458741,587410.1713452257,65971.79165846278,20480.473234387482,10.146303980855983,92.88333333333334,46.7,0.3329538722422284,458324.7141328463,2.4187639344592866,33.73260046228872,0.0,0.0,123.33333333333334,0.0,37.19978666211085,47.55027982820068,258.0,1.3612644584213034
1750028837,nodeA,portscan,1415785.4995766217,700394.4889181986,59622.738737194944,25790.86684870376,10.671917344011266,858.3,47.8,0.33189542420956125,469892.7289717285,2.40249512302832,31.46779294700538,0.0,1.0,217.89999999999998,0.0,36.293879504395605,48.139210752540734,258.0,1.2955421114042196
1750028838,nodeA,portscan,1375715.9386508116,704438.5424328053,64634.226901093265,26778.993014420375,10.928417809722738,97.85000000000001,48.900000000000006,0.2487899585211715,342264.31131384993,2.471644738705152,31.008773277325023,0.0,0.0,130.0,0.0,37.07367606322414,49.537154893123585,251.0,1.3328369906323214
1750028839,nodeA,portscan,1381112.5292591997,648030.5034009473,68131.0172571997,26949.398574201554,10.11637784312388,301.0,41.66666666666666,0.2713821823309953,374809.33223504224,2.769862672616065,34.24797358023188,0.0,0.0,133.33333333333331,0.0,37.58493525293484,50.894993783759986,249.0,1.3357460527285674
1750028840,nodeA,portscan,1395300.9685954219,764136.4602747172,67205.06359800899,30902.483300581847,10.062163866337983,822.5333333333333,42.58333333333333,0.2876324498165078,401333.8358284474,2.868430091701134,34.8439469508251,0.0,0.0,234.55,0.0,36.18036939124857,50.98513694299837,254.0,1.3331878980178282
1750028841,nodeA,portscan,1408571.7382552526,751606.2247072824,75740.71247557389,31065.082453893276,10.374730978479437,526.5,43.5,0.27181217857607004,382866.95285584213,3.0202358316815188,33.95676817865646,0.0,0.0,140.0,0.0,33.76344457943345,51.14299972453643,258.0,1.2827832825503864
1750028842,nodeA,portscan,1436509.5345018406,565460.3684654934,67140.66958995035,23169.417253294334,10.279534104870297,323.35,35.53333333333333,0.2541108327518701,365032.6340682639,3.1338878697244383,33.87938566244289,0.0,0.0,143.33333333333334,0.0,32.85865860631833,50.835734470661095,258.0,1.3446352012350737
1750028843,nodeA,portscan,1351325.082505779,589722.2447045792,71054.96654701712,24663.674579447288,9.89199041688605,330.8,45.33333333333333,0.2408187993725373,325424.48393103667,2.8287642323504407,34.87585172056768,0.0,0.0,146.66666666666666,0.0,36.15402895216548,53.01865831850516,262.0,1.4625484169846696
1750028844,nodeA,portscan,1339317.6032087877,555964.4551461667,67999.07156842724,24059.30432035261,9.222250633773768,112.75,37.0,0.27958902264522195,374458.49969268613,3.1324389625753537,36.457198903642855,0.0,1.0,150.0,0.0,34.59579490119186,52.058568347948906,259.0,1.3544559602125759
1750028845,nodeA,portscan,1298099.3074423305,514324.4826582633,77402.19859094848,25600.80231520915,8.97203290237234,230.46666666666667,37.733333333333334,0.277188831912839,359818.63073680486,3.001783736132514,35.55950598354234,0.0,0.0,153.33333333333334,0.0,36.85189307194135,54.90182761750382,263.0,1.4282197124588174
1750028846,nodeA,portscan,1280577.0968192338,687956.1390812903,68847.71620157803,34421.250877065795,9.746382899796277,0.0,38.46666666666667,0.2689098643052196,344359.8133380323,3.0000645988019237,34.307274465998425,0.0,0.0,156.66666666666666,0.0,38.50258939981916,54.75181720944971,252.0,1.4683934829492715
1750028847,nodeA,portscan,1290872.83056469,650271.0275153177,67232.52626321929,32513.984377502104,9.57042487539168,240.4,39.2,0.32153947824053236,415066.57641464955,2.7496238795973857,34.13110043831352,0.0,0.0,160.0,0.0,38.4553296521943,56.377450481082505,251.0,1.5383960456997812
1750028848,nodeA,portscan,1322549.7883547833,667619.2404520203,70177.43408970708,30880.13223524575,8.70031973047234,613.4166666666667,39.93333333333333,0.32886354732560663,434938.4149130843,2.8436113705603403,36.14549323326479,0.0,2.0,163.33333333333334,0.0,35.692169093979906,54.6357681636849,260.0,1.3641993343124672
1750028849,nodeA,portscan,1323754.8830047247,786454.0074949785,71061.51316441948,39196.98795410223,9.25457199409318,0.0,40.66666666666667,0.3448860782725679,456544.63019366143,2.8147813069094743,37.045112088897085,0.0,1.0,166.66666666666669,0.0,39.013542370047794,56.02602600725649,256.0,1.4682054741654722
1750028850,nodeA,portscan,1344053.4339835083,613146.5223974225,78723.82084855225,33140.840921898445,9.300837748696956,127.64999999999999,41.4,0.3653555744383038,491057.4144488195,2.883912003489932,35.741247366046,0.0,0.0,170.0,0.0,39.8193049619638,57.34334166898009,255.0,1.6220008892089224
1750028851,nodeA,portscan,1405902.3914105152,816310.9202268356,78204.7532862108,42860.0278285926,9.692518220107397,130.13333333333333,52.666666666666664,0.33256106203956876,467548.3924114504,2.811614551096212,34.62197928645982,0.0,0.0,173.33333333333334,0.0,39.46321104784909,56.8891625295552,265.0,1.6762053675199111
1750028852,nodeA,portscan,1466482.4039760553,782323.6934075415,85059.13396693546,41179.72770192006,9.392744012734807,1060.9333333333334,53.583333333333336,0.26872556241575196,394081.3087812694,2.527312178562682,34.229772868813185,0.0,0.0,301.15,0.0,41.009920220570145,58.881626585016456,269.0,1.7616370262943857
1750028853,nodeA,portscan,1437564.013873824,793192.3614432927,93392.33259628619,44215.48402560119,9.303826243000142,0.0,54.5,0.2715560235053604,390379.1671419804,2.0047131271802217,33.24754553946771,0.0,1.0,180.0,0.0,40.09717910623855,58.92194806004988,265.0,1.8038562795658375
1750028854,nodeA,portscan,1480907.8877837586,706894.9310944288,99601.30700640871,39381.94550217304,9.931361134756285,412.74999999999994,44.33333333333333,0.24797864064365666,367233.5249310853,2.0326203885188807,32.07695749136175,0.0,0.0,183.33333333333331,0.0,39.97467151970612,59.56659071774225,275.0,1.7522444800652197
1750028855,nodeA,portscan,1422653.5665401672,567202.9995684205,103151.43790831712,33521.28821711052,10.330492785597107,0.0,56.333333333333336,0.20242048014255232,287974.21801557514,2.3046399068522385,32.59370673057104,0.0,1.0,186.66666666666666,0.0,38.45921278635946,57.47390546176637,278.0,1.606525545702622
1750028856,nodeA,portscan,1436211.4907020975,778066.1850165214,95837.58209321227,47036.601681273445,9.766380200261283,0.0,57.25,0.23808485906841947,341940.21035625355,2.467967934286208,32.711587387572244,0.0,0.0,190.0,0.0,38.991025306945836,58.222551262230475,282.0,1.6070570373343895
1750028857,nodeA,portscan,1419927.7045240444,780464.7323327757,91992.70178865643,45726.96833626947,9.329670402054276,725.1666666666666,46.53333333333333,0.23514933258193937,333895.0520334343,2.774842390941023,32.031428102902545,0.0,0.0,193.33333333333334,0.0,38.789947458239986,59.62339836605675,284.0,1.5597122100776648
1750028858,nodeA,portscan,1446835.402448898,740025.7273992825,94742.98582539636,46090.786802079936,9.975420633565017,442.54999999999995,47.266666666666666,0.263146822569011,380730.13893478375,2.5084436703095734,30.43294771900738,0.0,0.0,196.66666666666666,0.0,40.70090735291109,61.352169073033124,288.0,1.6332231974191789
1750028859,nodeA,portscan,1451111.9632639645,733707.6141354224,111451.4624158818,43550.36171666957,9.474686364479306,0.0,60.0,0.24640691290108735,357564.01914170955,2.278997214274238,28.136175334814972,0.0,0.0,200.0,0.0,41.75490671239965,59.65628256570732,290.0,1.700558476783096
1750029100,nodeA,normal,1635495.1914017473,602376.6685829316,1520.559321960597,616.7254870959969,9.005533150739621,1.0,3.0,0.19081701229738543,312080.30605002196,0.8979462947029772,11.625655364028015,0.0,0.0,0.0,0.0,36.67060358631863,50.785028978172676,252.0,1.7813233219199127
1750029101,nodeA,normal,1687537.646193524,897081.8169786813,1605.344673173922,886.1633143307647,9.074862396091115,1.0,3.0,0.19517922916051442,329372.2969634009,0.8870558651540665,10.559020084080448,0.0,1.0,0.0,1.0,34.98185447634817,50.37661610589441,252.0,1.7032490070056885
1750029102,nodeA,normal,1640686.7147495954,900978.9495265975,1753.7838255159816,845.8939693345422,8.5227293798436,0.0,3.0,0.20642877715193472,338684.9522151841,0.7221116741076304,8.651545198844966,0.0,0.0,0.0,0.0,34.04998282669733,50.02234561902418,252.0,1.7020467682325204
1750029103,nodeA,normal,1658681.763343732,654381.0254993795,1763.629128282034,702.5230189042433,8.146021196363911,0.0,3.0,0.21044126404155372,349055.08692072827,0.8141116168626832,11.445235518061995,0.0,0.0,0.0,0.0,35.51891467635313,49.43984241535927,242.0,1.7069632978601574
1750029104,nodeA,normal,1684603.6045169453,663567.9178611404,1855.0020093426754,671.265891845004,7.67888989303304,7.0,3.0,0.24615875661836578,414679.9286827085,0.5911641041852388,10.311529649903514,0.0,0.0,7.0,0.0,37.28465090139117,49.12968779718955,251.0,1.8001491323195833
1750029105,nodeA,normal,1548668.8119322204,841723.6663827011,1618.7015687003181,793.2477655136354,8.388971579566576,0.0,3.0,0.2595207754888106,401911.7310479848,0.754401034684819,9.291410977053534,0.0,1.0,0.0,0.0,35.85303917086613,47.84024510548391,242.0,1.735877757535147
1750029106,nodeA,normal,1525890.797288492,813655.4332381636,1418.9429227233443,858.8769659817535,7.78058307220349,2.0,3.0,0.28742902475472376,438585.30374683917,0.9158718015283785,11.287893624732195,0.0,0.0,0.0,0.0,35.596987663436344,46.85470453109346,234.0,1.7838343769162064
1750029107,nodeA,normal,1524208.5447414669,711971.8035538057,1442.0186861153618,712.81324375262,8.457858425526885,8.0,3.0,0.31272756058832385,476662.02002487803,1.185484250521372,10.741339667817343,0.0,0.0,7.0,0.0,37.19759465758554,46.31357403933405,231.0,1.8509415182799018
1750029108,nodeA,normal,1505557.0514560472,784451.021228818,1425.0694715308323,820.6656300571908,8.539510729953868,2.0,2.0,0.32610982026412055,490976.9394477109,1.2137407844979307,10.98529211110471,0.0,0.0,0.0,0.0,38.51979345318097,46.97553479858977,225.0,1.853324292117975
1750029109,nodeA,normal,1472299.1456425572,785641.23468817,1479.0368986472768,751.3759449583389,8.72331693676054,2.0,2.0,0.264919513051775,390040.77273017063,1.121181560435589,9.058042138356338,0.0,0.0,0.0,0.0,35.85920686377967,47.17367675912561,227.0,1.7319779409496756
1750029110,nodeA,normal,1497734.487416225,796739.2101875407,1372.2205483111861,805.2485137930198,8.889221801047851,1.0,2.0,0.22137245816797502,331557.1651622818,0.9891957493085105,8.489078777908919,0.0,0.0,0.0,0.0,35.922688539605865,47.26675681243826,229.0,1.6463931319315421
1750029111,nodeA,normal,1461889.8436112616,818260.4139605622,1500.399289519577,787.1780696272338,8.871025890778508,2.0,2.0,0.2666785396075815,389854.64856140694,0.7314818570905441,9.58112304639782,0.0,0.0,0.0,0.0,36.3454679957751,48.66935761150272,237.0,1.694518256948955
1750029112,nodeA,normal,1457975.7607636203,626031.1003459387,1328.0421426593448,610.532826615449,8.333213121562288,2.0,2.0,0.27818383051413675,405585.2819259865,0.672606972237551,8.585460167260184,0.0,0.0,0.0,0.0,36.270282773023766,49.18372316365099,243.0,1.682634939966308
1750029113,nodeA,normal,1425762.4431305828,747701.2241849554,1310.544336758435,690.029962540949,8.688932876105627,1.0,3.0,0.30453259785043085,434191.1407241336,0.883430823202237,11.075173537071002,0.0,0.0,0.0,0.0,37.38196969980577,48.697815343830605,252.0,1.855036286314443
1750029114,nodeA,normal,1473683.2294497166,719662.4387280721,1486.937527677975,709.5555107279179,8.785929122758608,2.0,3.0,0.3331526406793142,490961.45941599284,0.8116176223038796,11.407805329814938,0.0,1.0,0.0,1.0,36.98754517337305,48.65723764300765,255.0,1.790670588296818
1750029115,nodeA,normal,1512875.0940295148,708678.5517945535,1530.9570205995578,734.9019642644554,8.69198347251989,14.0,2.0,0.2977274772851868,450424.4851929972,1.3714500852370484,10.692429904909494,0.0,0.0,7.0,0.0,36.318687744589276,47.836665075723985,252.0,1.70829047915619
1750029116,nodeA,normal,1414316.935732782,669458.6110607947,1295.4525377599446,634.5806859744665,8.28630596780367,1.0,2.0,0.28745883258592114,406557.89525224274,1.4889472709040243,10.13649757728608,0.0,0.0,0.0,0.0,36.548954147660666,48.34109559135349,257.0,1.816404707945297
1750029117,nodeA,normal,1415487.219428869,642597.1118151239,1546.7285415132012,592.4189834110506,7.497435088197132,1.0,2.0,0.27477268511229563,388937.2240246075,1.5078105616602366,11.047419651981825,0.0,0.0,0.0,0.0,37.698084620325716,49.142706772835865,256.0,1.8196209870317375
1750029118,nodeA,normal,1425757.0104586326,555817.6784239904,1465.8956946858111,595.0447066825835,8.239842700972417,3.0,2.0,0.2716298052184442,387278.0990397097,1.8596439346440572,10.453204545763988,0.0,0.0,0.0,0.0,38.410471621312894,49.612336027505386,257.0,1.880388166658855
1750029119,nodeA,normal,1415040.426145333,784573.5618074144,1304.8647283801931,737.3106836879379,7.958667206680559,8.0,2.0,0.23981908000684754,339353.6931706713,1.3899915764546844,9.717403622743547,0.0,0.0,7.0,0.0,36.681820736022395,49.590816265195166,250.0,1.7389027061259545
1750029120,nodeA,normal,1384520.0043833004,775324.051949694,1311.6508681917055,760.0171141818023,7.116376021863614,2.0,2.0,0.2534418539623621,350895.3167588813,1.4166454465027702,11.086625880874047,0.0,0.0,0.0,0.0,35.359375039306826,47.62699319749628,248.0,1.6046407726662244
1750029121,nodeA,normal,1357480.8322679736,676868.3218332503,1399.2236605040193,639.0096831358328,7.0812721978623365,2.0,3.0,0.2263923404763935,307323.2627689891,1.4372482001036846,10.943208690657645,0.0,1.0,0.0,0.0,35.78659841980101,47.205067459953504,248.0,1.6064636142838415
1750029122,nodeA,normal,1395080.0654880253,742618.7027974922,1312.504135661381,697.6667207929053,7.040446451174609,2.0,3.0,0.2163215312676137,301785.8560072924,1.3569920959670256,12.04952678211733,0.0,0.0,0.0,0.0,36.241871506983486,46.73006433116804,248.0,1.5026566304237825
1750029123,nodeA,normal,1446845.8542633525,774786.1699980248,1371.3276866619005,755.2192961046749,7.683101362719543,1.0,3.0,0.17386014717069287,251548.8331555333,1.2453790548652968,13.420437787376354,0.0,0.0,0.0,1.0,35.5812962791856,46.57086214358657,257.0,1.4688707045477325
1750029124,nodeA,normal,1425737.2690697445,767532.7212133356,1330.6437372431399,839.1139775600421,7.193573070377794,2.0,3.0,0.15621178235491345,222716.95997121162,1.0459971312415888,12.561201844867643,0.0,0.0,0.0,0.0,36.176565156614586,45.547713182518905,251.0,1.5385481658496671
1750029125,nodeA,normal,1399853.570518732,638865.2986906233,1316.0457478771646,619.2131478848704,7.37705738097813,1.0,3.0,0.16021616183571913,224279.16620053843,1.1764608775590142,14.879689514166378,0.0,0.0,0.0,0.0,39.259168355582865,45.42652213849726,258.0,1.6233770230917999
1750029126,nodeA,normal,1408248.2373198685,580970.3635161008,1397.7824472459495,569.3927973277594,7.363639152326121,1.0,3.0,0.11930359324358387,168009.07489120358,1.2782592387948757,17.624773889255284,0.0,0.0,0.0,0.0,38.07691976247744,45.19189881115247,260.0,1.6474622820119824
1750029127,nodeA,normal,1422757.0866703435,609793.8864839728,1298.9303982406739,656.7725634604509,7.032493647666437,0.0,3.0,0.09049156477059331,128747.51506125003,1.316137004035008,15.460174066013918,0.0,0.0,0.0,0.0,37.90614627378036,46.117938659429655,261.0,1.6109874301524854
1750029128,nodeA,normal,1464869.0177782977,562773.516577646,1336.3025637256592,597.7768858153236,6.80964437090644,0.0,2.0,0.06860857751189897,100502.57955102164,1.435610478739217,15.0459059040032,0.0,0.0,0.0,0.0,39.53335434923502,47.1514276946632,260.0,1.7079006329932682
1750029129,nodeA,normal,1489341.3087563312,656616.6301920029,1629.7095237190938,660.7535797016934,7.044744118376779,0.0,2.0,0.08750148428441586,130319.57512227345,1.3956173364888014,16.883074943344326,0.0,0.0,0.0,0.0,38.706860523745576,46.56752994274717,253.0,1.676655005108298
1750029130,nodeA,normal,1459120.3027482114,570613.5248072078,1419.7604450897622,624.9851228879942,6.829403877406682,0.0,3.0,0.07052210470601095,102900.23476907576,1.571321308461053,19.78172732206683,0.0,0.0,0.0,0.0,38.51427850353101,45.942239409080486,260.0,1.675517942914292
1750029131,nodeA,normal,1570536.0290060423,567827.3407901406,1530.3233952792652,518.072848487913,8.065553664303902,8.0,3.0,0.08714670349385066,136867.0376461992,1.5730687420584446,23.34652599492294,0.0,0.0,7.0,1.0,38.60688185856502,46.67253191051286,268.0,1.624400609380089
1750029132,nodeA,normal,1491270.402393407,777334.522742523,1514.551962158243,852.0336169923918,6.753320071534257,4.0,3.0,0.10245854116421294,152793.38991059727,1.4643496150461186,21.224474376448732,0.0,0.0,0.0,0.0,37.78432515875603,46.082197914603654,258.0,1.5878345307786725
1750029133,nodeA,normal,1454487.6746206773,776953.2703825445,1373.9758694276377,747.7200249235957,6.90100520740316,1.0,3.0,0.1304535510605218,189743.08212802815,1.2426352927187347,20.60721185095306,0.0,1.0,0.0,0.0,37.273644616185685,46.44826009423045,260.0,1.6400324399156274
1750029134,nodeA,normal,1464142.1262128742,584326.6467958401,1407.4709340382508,542.9495007674569,6.883594627497838,1.0,3.0,0.14000842053727267,204992.22653314864,1.100370123123822,19.8331343930569,0.0,0.0,0.0,0.0,36.80576422340805,45.74657520400102,255.0,1.5867928070788841
1750029135,nodeA,normal,1476923.2816810021,578928.3811913633,1598.4147013042577,590.8095532553583,6.9140860149809455,1.0,3.0,0.11976338728203295,176881.3349698129,0.9166401113406416,20.359011190557112,0.0,0.0,0.0,0.0,36.13173438081096,44.44702760247057,258.0,1.4700806290709085
1750029136,nodeA,normal,1486540.6930264125,607403.870548861,1480.188489515485,563.404757205019,7.0385922361875695,1.0,2.0,0.10073327538564386,149744.1130025955,1.0236242715639872,18.108941428690365,0.0,0.0,0.0,0.0,35.412067981226365,44.1721279081249,256.0,1.4326033740674544
1750029137,nodeA,normal,1479327.5812944667,680825.7248208899,1394.13613441994,627.7370454591113,8.00636284475976,4.0,2.0,0.1036735671564575,153367.16734573172,1.2236903765729015,17.429449940708082,0.0,0.0,0.0,0.0,35.19782055892728,44.525020230667,263.0,1.441761894662871
1750029138,nodeA,normal,1488460.4131402317,561951.0390659926,1567.0175065091862,603.5322492374468,8.740114841439516,1.0,2.0,0.06228039016827485,92701.89528040521,1.3551650916981102,15.757673393743687,0.0,0.0,0.0,0.0,30.909007211100718,43.58112637638818,253.0,1.2765253625472568
1750029139,nodeA,normal,1511527.4716796177,673141.5959771569,1490.0819750734486,640.303183857161,7.8038255886469,9.0,2.0,0.07765768964633916,117381.73128761146,1.3562646597949035,16.951546357218312,0.0,0.0,7.0,0.0,27.052954364772447,41.801084273380994,258.0,1.0820988875310789
1750029140,nodeA,normal,1491838.7786815076,775376.9398007836,1391.556710328223,760.1321453412595,7.294825016017655,1.0,2.0,0.07399798378373378,110393.0617528194,1.5053604551633357,17.79476279236554,0.0,1.0,0.0,0.0,26.492755076869354,41.57514622944557,256.0,1.0384929753471523
1750029141,nodeA,normal,1448747.8119368071,741933.9460749833,1489.9772198362955,705.084800402294,7.403944893748641,0.0,2.0,0.042624438302882144,61752.06172633594,1.5706758948241561,16.36687602700324,0.0,0.0,0.0,0.0,26.426973366677792,41.74325091688378,246.0,0.9539390150511591
1750029142,nodeA,normal,1468564.1588856115,461532.28730861895,1589.7673845459558,497.1040191094884,7.541011080689567,9.0,3.0,0.0194938928688618,28628.032384366248,1.5812229871446786,14.04935202341663,0.0,1.0,7.0,0.0,28.375473566715826,40.83704463622434,252.0,1.0956665385436064
1750029143,nodeA,normal,1385121.9362992384,516338.972346021,1408.9405533776946,489.31931942815726,6.876178238650582,1.0,3.0,0.03360790404301158,46551.0451230152,1.719821122953781,11.86804030904522,0.0,0.0,0.0,0.0,28.69269466008536,41.865176302285434,254.0,1.119740845448923
1750029144,nodeA,normal,1482140.7685058485,733193.2543222789,1632.1368692974618,793.531231760399,7.69243952978202,2.0,3.0,0.053081883517512356,78674.82363038369,1.5747829372562312,11.599315179372608,0.0,0.0,0.0,1.0,29.918219849202917,43.91561024170141,257.0,1.1954793277727924
1750029145,nodeA,normal,1473064.1637494953,510032.432343059,1463.8233693326092,539.9110715613948,7.940977335036514,0.0,3.0,0.11379952909620375,167634.00816318573,1.8115826843600846,10.364727736237858,0.0,0.0,0.0,1.0,28.00316675006811,44.21077289175051,260.0,1.0268549785302974
1750029146,nodeA,normal,1442530.9045858628,663769.9505374159,1325.4478700602056,613.2718168825666,8.295750387992067,2.0,3.0,0.17790113899355228,256627.89095922429,1.380866379461538,11.472935795286773,0.0,1.0,0.0,0.0,28.511050943073826,43.312862686962674,262.0,1.1360490995305113
1750029147,nodeA,normal,1465850.7168466207,562357.3895431403,1403.033944907223,537.1414011040738,8.528187842766178,0.0,3.0,0.15606494188785094,228767.9069409325,1.4306251709875324,10.256047828564293,0.0,0.0,0.0,0.0,27.437935779750315,42.829698544467135,270.0,1.0194584709183865
1750029148,nodeA,normal,1453368.0149340807,696691.5387452475,1446.9131558680247,708.7310382363999,8.606697635448109,2.0,4.0,0.1456037108948666,211615.77627030804,1.1809651093383704,13.078236714192345,0.0,0.0,0.0,0.0,24.852432922337876,40.83765952102646,273.0,0.9138471123553117
1750029149,nodeA,normal,1482970.3829551178,573400.7969707657,1480.1411445024671,535.1244037977453,9.124424928721838,8.0,3.0,0.14945286888402295,221634.17820268054,0.8913966586032593,14.793123558115932,0.0,0.0,7.0,0.0,26.888027238259884,44.17463459624916,271.0,0.9670505357117596
1750029150,nodeA,normal,1503142.6262648797,752432.709752929,1375.4031918322892,757.8388140601184,8.98141633247783,10.0,3.0,0.1378430455754513,207197.75753863336,1.0967840860790412,16.0762003094407,0.0,0.0,7.0,0.0,30.720999009541277,44.569885732247165,274.0,1.0929142991026888
1750029151,nodeA,normal,1457825.6076980412,560180.078725184,1430.968983495458,616.151313418045,8.82676510319031,0.0,3.0,0.17028922223109116,248251.98888346727,1.0580783933716555,18.105219835533177,0.0,0.0,0.0,0.0,32.80184904487934,45.31920322964426,266.0,1.1717578662007482
1750029152,nodeA,normal,1454861.9673968686,648555.7827336406,1358.1477128977936,627.056544501882,9.16412782230705,1.0,3.0,0.181229169780644,263663.42649676884,0.7079007178899329,19.471646946447642,0.0,0.0,0.0,0.0,33.385331444822015,44.12484292013336,258.0,1.199878309532766
1750029153,nodeA,normal,1451285.3779066638,557381.4272528625,1544.4510193668941,599.5128600037312,9.176998725183537,7.0,3.0,0.1892835404275818,274704.43450095435,0.6516571996948017,21.029021111051545,0.0,0.0,7.0,0.0,30.658022021449064,44.124650488801656,262.0,1.0259219138962719
1750029154,nodeA,normal,1405440.8553689737,616201.1914179533,1332.5040672678215,612.035357486014,8.929152997932205,0.0,4.0,0.10529699674464257,147988.7011725745,0.7485416134699175,19.367335505034152,0.0,0.0,0.0,0.0,30.62574014420341,43.24439054476871,268.0,0.9525275179719106
1750029155,nodeA,normal,1355518.2420288539,685602.1772186274,1269.9686409021658,751.0514194423363,9.036691160821743,1.0,3.0,0.10828466661489354,146781.840928501,0.8649295473536375,16.219806619814705,0.0,0.0,0.0,0.0,31.913617274596575,43.685590916007904,259.0,0.9890354798040235
1750029156,nodeA,normal,1329584.026024689,423984.41790229676,1325.9070343939848,410.56361741399894,9.157967864989068,0.0,3.0,0.03342681752078813,44443.7626164821,0.8067802887528702,14.972478321288115,0.0,1.0,0.0,0.0,30.983131318525917,43.0041342609011,263.0,0.9165966255989575
1750029157,nodeA,normal,1343200.580179349,578151.7213847663,1371.3706146827474,546.4431552574928,9.741386590923803,1.0,3.0,0.03605371027117948,48427.36455386643,0.7494411666602011,16.38038787850031,0.0,0.0,0.0,0.0,30.52653739807179,42.76648190793273,262.0,0.9539760659442578
1750029158,nodeA,normal,1352301.4648182197,638125.2090442264,1495.233347439364,674.526757572885,9.921483453940576,2.0,3.0,0.11576351918168942,156547.1765619107,0.6633075240535484,14.55520666265218,0.0,0.0,0.0,0.0,32.21869655151242,42.98973244987462,261.0,1.0262051131392158
1750029159,nodeA,normal,1351391.543986916,622039.2971144363,1484.0561497712174,652.737453204544,9.928997005614775,1.0,3.0,0.15411007496845777,208263.05215556355,0.7631956341335336,16.658445823980678,0.0,0.0,0.0,0.0,31.550510177677225,44.6657740916938,266.0,1.0747947568146237
